LOCATION,Country,SEX,Sex,AGE,Age,TIME,Time,Value,Flag Codes,Flags
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1979,1979,0.198865232,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1980,1980,0.200795794,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1981,1981,0.202901692,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1982,1982,0.20556278,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1983,1983,0.208346572,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1984,1984,0.210573491,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1985,1985,0.212771676,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1986,1986,0.215148649,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1987,1987,0.218146847,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1988,1988,0.220397673,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1989,1989,0.223176107,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1990,1990,0.225622535,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1991,1991,0.227277364,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1992,1992,0.228344678,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1993,1993,0.22920715,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1994,1994,0.229094159,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1995,1995,0.228709622,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1996,1996,0.227881889,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1997,1997,0.225972414,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1998,1998,0.223818645,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1999,1999,0.22162643,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2000,2000,0.220076622,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2001,2001,0.218198954,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2002,2002,0.216467824,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2003,2003,0.215514961,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2004,2004,0.214444118,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2005,2005,0.213870032,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2006,2006,0.213803189,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2007,2007,0.21473647,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2008,2008,0.217557567,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2009,2009,0.219659009,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2010,2010,0.220557335,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2011,2011,0.223038062,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2012,2012,0.231010942,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2013,2013,0.237413648,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2014,2014,0.243982367,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2015,2015,0.250266211,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2016,2016,0.25704487,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2017,2017,0.264067944,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2018,2018,0.271724353,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2019,2019,0.280101793,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2020,2020,0.278291679,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2021,2021,0.285511321,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1950,1950,0.119234115,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1951,1951,0.121885521,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1952,1952,0.12452288,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1953,1953,0.127259819,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1954,1954,0.130213364,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1955,1955,0.132899618,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1956,1956,0.134878301,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1957,1957,0.136991368,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1958,1958,0.138371038,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1959,1959,0.140093509,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1960,1960,0.141578545,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1961,1961,0.14257383,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1962,1962,0.14164431,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1963,1963,0.14077814,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1964,1964,0.140232877,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1965,1965,0.139505491,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1966,1966,0.138444386,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1967,1967,0.137495896,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1968,1968,0.136313876,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1969,1969,0.135291574,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1970,1970,0.134797521,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1971,1971,0.134622491,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1972,1972,0.134227778,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1973,1973,0.134250181,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1974,1974,0.134545147,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1975,1975,0.135549131,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1976,1976,0.136092087,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1977,1977,0.136913428,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1978,1978,0.137754352,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1979,1979,0.138826967,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1980,1980,0.140407949,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1981,1981,0.141113693,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1982,1982,0.142361511,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1983,1983,0.143826914,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1984,1984,0.144861305,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1985,1985,0.146123234,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1986,1986,0.147579557,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1987,1987,0.149579345,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1988,1988,0.150964649,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1989,1989,0.152826698,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1990,1990,0.154312839,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1991,1991,0.155616741,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1992,1992,0.156475719,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1993,1993,0.157607244,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1994,1994,0.158070557,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1995,1995,0.158530205,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1996,1996,0.158550548,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1997,1997,0.157740216,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1998,1998,0.156833033,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1999,1999,0.155777268,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2000,2000,0.155176051,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2001,2001,0.154596003,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2002,2002,0.154193863,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2003,2003,0.154558842,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2004,2004,0.154543982,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2005,2005,0.154963598,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2006,2006,0.15562759,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2007,2007,0.157234292,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2008,2008,0.160416312,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2009,2009,0.16290689,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2010,2010,0.169076692,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2011,2011,0.172318766,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2012,2012,0.180302158,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2013,2013,0.18676785,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2014,2014,0.193075228,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2015,2015,0.19904713,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2016,2016,0.20521214,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2017,2017,0.211611962,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2018,2018,0.218368786,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2019,2019,0.225581216,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2020,2020,0.226529853,,
USA,United States,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2021,2021,0.233064968,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1950,1950,0.125379661,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1951,1951,0.128572986,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1952,1952,0.131686319,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1953,1953,0.134922044,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1954,1954,0.138445989,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1955,1955,0.141777377,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1956,1956,0.144475612,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1957,1957,0.147346606,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1958,1958,0.149533708,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1959,1959,0.15207362,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1960,1960,0.154513777,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1961,1961,0.156711881,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1962,1962,0.157015917,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1963,1963,0.1573259,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1964,1964,0.157878268,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1965,1965,0.158243483,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1966,1966,0.158209669,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1967,1967,0.158161116,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1968,1968,0.157881621,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1969,1969,0.157775404,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1970,1970,0.158312007,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1971,1971,0.158941714,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1972,1972,0.159447224,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1973,1973,0.160365076,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1974,1974,0.161516136,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1975,1975,0.163382134,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1976,1976,0.164647915,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1977,1977,0.166203845,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1978,1978,0.167675378,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1979,1979,0.169288322,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1980,1980,0.17112367,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1981,1981,0.172514698,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1982,1982,0.174458286,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1983,1983,0.176563004,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1984,1984,0.17817169,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1985,1985,0.17987917,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1986,1986,0.181763071,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1987,1987,0.184238381,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1988,1988,0.186034989,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1989,1989,0.188328931,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1990,1990,0.190265985,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1991,1991,0.191723852,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1992,1992,0.192648729,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1993,1993,0.193631022,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1994,1994,0.193792537,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1995,1995,0.193812069,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1996,1996,0.193393183,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1997,1997,0.192018039,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1998,1998,0.190472074,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1999,1999,0.188824218,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2000,2000,0.18772552,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2001,2001,0.186495736,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2002,2002,0.185455859,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2003,2003,0.185230428,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2004,2004,0.184757776,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2005,2005,0.184775462,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2006,2006,0.185173266,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2007,2007,0.186587346,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2008,2008,0.189706072,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2009,2009,0.192288782,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2010,2010,0.194938295,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2011,2011,0.197798283,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2012,2012,0.205765786,,
USA,United States,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2013,2013,0.212191543,,
